candidate_id,rank,elite,plain,best_grade,pids,markers,title,company,yoe,city,country,reloc,resp,days_active,notice,open_to_work,stuffer,n_jobs,short_ended,avg_tenure,consult_only,ghost
CAND_0043228,62,0,0,4,P27:4|P32:3|P29:4,,Applied ML Engineer,Zoho,6.8,"Chennai, Tamil Nadu",India,False,0.41,19,30,False,0,3,1,26.7,0,0
CAND_0043304,,0,0,3,P25:3|P24:3|P22:3,,Junior ML Engineer,TCS,6.5,"Trivandrum, Kerala",India,True,0.75,109,90,True,0,3,1,25.3,0,0
CAND_0043318,,0,0,3,P26:3|P25:3,,Data Scientist,Freshworks,6.2,Sydney,Australia,True,0.42,50,120,True,0,2,0,36.5,0,0
CAND_0043381,,0,0,3,P22:3,,AI Research Engineer,PharmEasy,3.6,"Pune, Maharashtra",India,False,0.78,40,45,True,0,1,0,43.0,0,0
CAND_0043384,,0,0,3,P24:3|P23:2,,Computer Vision Engineer,Razorpay,5.2,"Chennai, Tamil Nadu",India,True,0.83,16,60,True,0,2,1,31.0,0,0
CAND_0043430,,0,0,3,P24:3|P26:3,,Computer Vision Engineer,Krutrim,6.3,"Bangalore, Karnataka",India,False,0.63,37,120,False,0,2,0,37.5,0,0
CAND_0043450,,0,0,3,P24:3|P26:3,,AI Research Engineer,Krutrim,3.3,"Gurgaon, Haryana",India,False,0.5,15,60,True,0,2,0,19.5,0,0
CAND_0043637,,0,0,3,P26:3|P24:3|P26:3,,Junior ML Engineer,Rephrase.ai,5.5,"Delhi, Delhi",India,False,0.92,17,45,True,0,3,1,21.7,0,0
CAND_0043641,,0,0,3,P23:2|P25:3|P25:3,,AI Specialist,Freshworks,6.3,"Vizag, Andhra Pradesh",India,True,0.78,103,60,False,0,3,1,24.7,0,0
CAND_0043676,,0,0,3,P24:3|P24:3|P26:3,,Senior Software Engineer (ML),Observe.AI,6.1,"Delhi, Delhi",India,True,0.65,101,30,True,0,3,1,24.0,0,0
CAND_0043829,,0,0,3,P21:3,,AI Research Engineer,Observe.AI,4.8,"Bangalore, Karnataka",India,True,0.78,14,90,True,0,1,0,57.0,0,0
CAND_0043860,,0,0,3,P22:3|P23:2,,Junior ML Engineer,Aganitha,6.1,"Bhubaneswar, Odisha",India,True,0.81,15,30,True,0,2,0,36.5,0,0
CAND_0043904,,0,0,3,P25:3|P24:3|P24:3,,Data Scientist,Razorpay,4.6,"Delhi, Delhi",India,False,0.53,46,60,True,0,3,2,18.0,0,0
CAND_0043936,,0,0,3,P26:3,,AI Research Engineer,Zomato,3.7,"Kolkata, West Bengal",India,False,0.36,20,90,True,0,1,0,44.0,0,0
CAND_0043958,,0,0,3,P22:3|P21:3|P23:2,,AI Research Engineer,Dream11,6.7,"Bhubaneswar, Odisha",India,False,0.67,34,120,False,0,3,0,26.3,0,0
CAND_0044091,,0,0,3,P25:3|P22:3|P25:3,,ML Engineer,Vedantu,6.5,"Indore, Madhya Pradesh",India,False,0.4,39,120,True,0,3,0,26.0,0,0
CAND_0044135,,0,0,3,P26:3|P26:3|P24:3,,Computer Vision Engineer,Haptik,6.7,"Ahmedabad, Gujarat",India,False,0.58,100,90,True,0,3,1,26.3,0,0
CAND_0044213,,0,0,3,P24:3,,AI Specialist,Haptik,3.7,"Bangalore, Karnataka",India,True,0.89,16,45,True,0,1,0,44.0,0,0
CAND_0044222,46,0,0,4,P29:4|P28:4,,AI Engineer,PolicyBazaar,7.7,"Vizag, Andhra Pradesh",India,False,0.6,26,60,True,0,2,0,46.0,0,0
CAND_0044248,,0,0,3,P25:3|P21:3,,Junior ML Engineer,upGrad,6.9,"Kochi, Kerala",India,True,0.77,112,120,True,0,2,0,41.0,0,0
CAND_0044262,,0,0,3,P22:3|P21:3|P26:3|P22:3,,Data Scientist,upGrad,6.9,"Trivandrum, Kerala",India,True,0.73,72,90,True,0,4,1,20.2,0,0
CAND_0044428,,0,0,3,P26:3|P26:3,,Data Scientist,Wysa,4.1,"Jaipur, Rajasthan",India,False,0.32,50,60,True,0,2,1,24.0,0,0
CAND_0044463,,0,0,3,P24:3|P22:3,,ML Engineer,InMobi,3.3,"Jaipur, Rajasthan",India,True,0.36,66,60,True,0,2,0,19.5,0,0
CAND_0044487,,0,0,3,P25:3|P26:3,,Data Scientist,upGrad,6.1,"Jaipur, Rajasthan",India,True,0.57,47,120,True,0,2,0,36.0,0,0
CAND_0044565,,0,0,3,P25:3|P21:3,,Data Scientist,Vedantu,3.6,"Vizag, Andhra Pradesh",India,False,0.34,58,45,True,0,2,1,21.0,0,0
CAND_0044576,,0,0,3,P25:3|P21:3|P23:2,,Senior Software Engineer (ML),HCL,5.4,"Coimbatore, Tamil Nadu",India,False,0.34,36,90,True,0,3,1,21.3,0,0
CAND_0044696,,0,0,3,P21:3|P26:3,,Computer Vision Engineer,InMobi,3.9,"Coimbatore, Tamil Nadu",India,True,0.33,28,45,False,0,2,1,23.0,0,0
CAND_0044829,,0,0,3,P26:3,,AI Specialist,Observe.AI,3.4,"Trivandrum, Kerala",India,False,0.86,35,120,True,0,1,0,40.0,0,0
CAND_0044855,58,0,0,4,P30:3|P31:4|P29:4,,Senior Data Scientist,Flipkart,6.6,"Coimbatore, Tamil Nadu",India,True,0.57,47,60,False,0,3,0,26.0,0,0
CAND_0044883,,0,0,4,P30:3|P32:3|P29:4|P28:4,,AI Engineer,Mad Street Den,6.3,Berlin,Germany,True,0.84,34,90,False,0,4,2,18.5,0,0
CAND_0044890,,0,0,3,P21:3|P26:3,,AI Research Engineer,Haptik,5.0,"Bhubaneswar, Odisha",India,True,0.79,99,90,True,0,2,1,29.5,0,0
CAND_0045027,,0,0,3,P25:3|P24:3,,Senior Software Engineer (ML),Paytm,3.0,"Ahmedabad, Gujarat",India,True,0.8,14,60,False,0,2,1,17.5,0,0
CAND_0045141,,0,0,3,P22:3|P25:3,,Data Scientist,HCL,5.3,"Kochi, Kerala",India,True,0.44,61,30,True,0,2,1,31.5,0,0
CAND_0045250,43,0,0,4,P28:4|P32:3,,Applied ML Engineer,Rephrase.ai,6.6,"Delhi, Delhi",India,False,0.74,42,15,False,0,2,0,39.0,0,0
CAND_0045613,,0,0,3,P22:3|P24:3,,Computer Vision Engineer,Saarthi.ai,5.0,"Kolkata, West Bengal",India,False,0.63,81,90,False,0,2,0,29.5,0,0
CAND_0045778,,0,0,3,P26:3,,Senior Software Engineer (ML),PhonePe,4.4,"Ahmedabad, Gujarat",India,False,0.83,71,90,True,0,1,0,52.0,0,0
CAND_0045862,,0,0,3,P22:3|P24:3|P21:3|P21:3,,AI Specialist,Yellow.ai,6.7,"Jaipur, Rajasthan",India,False,0.54,106,90,True,0,4,2,19.8,0,0
CAND_0046020,,0,0,3,P26:3|P21:3,,ML Engineer,Unacademy,3.9,"Bhubaneswar, Odisha",India,True,0.83,74,120,True,0,2,1,23.0,0,0
CAND_0046064,11,1,0,5,P33:5|P34:5|P36:5,,Senior NLP Engineer,Salesforce,8.9,"Coimbatore, Tamil Nadu",India,False,0.78,45,30,True,0,3,0,35.3,0,0
CAND_0046095,,0,0,3,P23:2|P21:3,,ML Engineer,Rephrase.ai,3.9,"Indore, Madhya Pradesh",India,True,0.46,26,90,False,0,2,0,23.0,0,0
CAND_0046108,,0,0,3,P22:3|P25:3,,ML Engineer,CRED,3.6,"Ahmedabad, Gujarat",India,False,0.87,69,90,False,0,2,1,21.5,0,0
CAND_0046132,,0,0,3,P22:3|P24:3,,AI Research Engineer,Verloop.io,4.3,"Noida, Uttar Pradesh",India,False,0.94,15,30,True,0,2,0,25.5,0,0
CAND_0046278,,0,0,3,P22:3|P25:3,,Senior Software Engineer (ML),Dream11,4.6,"Ahmedabad, Gujarat",India,False,0.5,75,60,True,0,2,1,27.0,0,0
CAND_0046313,,0,0,3,P23:2|P26:3,,Senior Software Engineer (ML),Flipkart,5.8,San Francisco,USA,True,0.45,96,60,True,0,2,0,34.5,0,0
CAND_0046353,,0,0,3,P21:3|P24:3|P24:3,,ML Engineer,Razorpay,6.4,"Gurgaon, Haryana",India,False,0.73,52,120,True,0,3,0,25.3,0,0
CAND_0046459,,0,0,3,P23:2|P26:3,,AI Research Engineer,upGrad,4.5,"Pune, Maharashtra",India,False,0.84,62,30,True,0,2,1,26.5,0,0
CAND_0046525,4,1,0,5,P38:5|P34:5,,Senior Machine Learning Engineer,Genpact AI,6.1,"Pune, Maharashtra",India,True,0.88,18,60,True,0,2,0,36.5,0,0
CAND_0046526,,0,0,3,P22:3|P23:2,,ML Engineer,Ola,5.5,Singapore,Singapore,False,0.61,95,90,True,0,2,0,32.5,0,0
CAND_0046621,,0,0,3,P21:3|P25:3,,AI Research Engineer,upGrad,6.6,"Kolkata, West Bengal",India,False,0.33,70,45,True,0,2,0,39.0,0,0
CAND_0046793,,0,0,3,P25:3|P24:3,,ML Engineer,Tech Mahindra,4.0,"Kochi, Kerala",India,False,0.33,108,60,True,0,2,0,23.5,0,0
CAND_0046924,,0,0,3,P22:3|P21:3|P22:3,,Computer Vision Engineer,PharmEasy,6.3,"Noida, Uttar Pradesh",India,True,0.61,30,120,False,0,3,0,24.7,0,0
CAND_0047327,,0,0,3,P23:2|P24:3|P22:3,,Junior ML Engineer,Vedantu,5.0,"Gurgaon, Haryana",India,True,0.6,38,60,False,0,3,1,19.7,0,0
CAND_0047385,,0,0,3,P24:3,,ML Engineer,HCL,3.7,London,UK,True,0.69,50,60,True,0,1,0,44.0,0,0
CAND_0047521,,0,0,3,P22:3|P22:3|P24:3,,Junior ML Engineer,HCL,4.4,"Mumbai, Maharashtra",India,False,0.83,33,120,True,0,3,1,17.0,0,0
CAND_0047542,,0,0,3,P23:2|P24:3,,Senior Software Engineer (ML),Meesho,5.0,"Chennai, Tamil Nadu",India,True,0.75,58,45,True,0,2,0,30.0,0,0
CAND_0047682,,0,0,3,P21:3|P23:2,,Computer Vision Engineer,Tech Mahindra,5.6,"Trivandrum, Kerala",India,True,0.4,103,90,False,0,2,0,33.0,0,0
CAND_0047721,,0,0,4,P31:4|P27:4,,Senior Data Scientist,Microsoft,7.0,"Coimbatore, Tamil Nadu",India,True,0.49,66,90,False,0,2,0,42.0,0,0
CAND_0047907,,0,0,3,P26:3|P23:2,,AI Research Engineer,Vedantu,6.6,"Pune, Maharashtra",India,True,0.48,63,90,False,0,2,0,39.0,0,0
CAND_0048166,,0,0,3,P22:3|P21:3|P22:3,,ML Engineer,Aganitha,5.2,Berlin,Germany,True,0.48,89,30,False,0,3,2,20.3,0,0
CAND_0048219,,0,0,3,P25:3|P23:2,,Computer Vision Engineer,Yellow.ai,5.4,"Mumbai, Maharashtra",India,False,0.26,35,30,False,0,2,0,32.0,0,0
CAND_0048265,,0,0,3,P25:3|P23:2,,AI Research Engineer,Niramai,4.3,"Hyderabad, Telangana",India,False,0.63,49,45,False,0,2,0,25.5,0,0
CAND_0048360,,0,0,3,P21:3|P22:3,,Computer Vision Engineer,Razorpay,3.4,"Chennai, Tamil Nadu",India,False,0.39,102,120,True,0,2,1,20.0,0,0
CAND_0048375,,0,0,3,P21:3|P24:3,,Computer Vision Engineer,Saarthi.ai,4.4,"Indore, Madhya Pradesh",India,False,0.83,78,60,True,0,2,0,26.0,0,0
CAND_0048469,,0,0,3,P22:3|P21:3|P26:3,,Computer Vision Engineer,Vedantu,4.7,"Delhi, Delhi",India,False,0.59,100,120,True,0,3,2,18.7,0,0
CAND_0048509,,0,0,3,P26:3|P25:3,,AI Research Engineer,Niramai,4.2,"Noida, Uttar Pradesh",India,False,0.6,112,90,False,0,2,0,25.0,0,0
CAND_0048534,,0,0,3,P26:3|P25:3,,Computer Vision Engineer,Genpact AI,3.4,"Chennai, Tamil Nadu",India,True,0.8,103,60,False,0,2,0,20.0,0,0
CAND_0048558,,0,0,3,P21:3|P25:3|P22:3,,Data Scientist,Rephrase.ai,6.7,"Noida, Uttar Pradesh",India,True,0.8,14,30,True,0,3,1,26.3,0,0
CAND_0048660,,0,0,3,P26:3|P24:3,,ML Engineer,Vedantu,5.2,Singapore,Singapore,False,0.32,61,60,True,0,2,0,30.5,0,0
CAND_0048690,,0,0,3,P25:3|P26:3,,Data Scientist,PhonePe,3.8,"Pune, Maharashtra",India,False,0.63,70,45,True,0,2,0,22.5,0,0
CAND_0048862,,0,0,3,P21:3|P21:3,,Senior Software Engineer (ML),Niramai,5.7,Toronto,Canada,False,0.53,26,60,False,0,2,0,33.5,0,0
CAND_0049040,,0,0,3,P23:2|P25:3|P23:2,,AI Specialist,Meesho,6.1,"Bhubaneswar, Odisha",India,False,0.35,101,120,False,0,3,1,24.0,0,0
CAND_0049163,,0,0,3,P25:3,,ML Engineer,Aganitha,3.8,"Indore, Madhya Pradesh",India,False,0.76,87,120,True,0,1,0,45.0,0,0
CAND_0049217,,0,0,3,P22:3|P24:3|P26:3,,Computer Vision Engineer,upGrad,6.0,"Gurgaon, Haryana",India,False,0.87,24,90,False,0,3,1,23.3,0,0
CAND_0049340,,0,0,3,P24:3|P21:3,,Junior ML Engineer,Mad Street Den,3.7,"Noida, Uttar Pradesh",India,True,0.85,86,90,True,0,2,1,22.0,0,0
CAND_0049538,53,0,0,4,P27:4|P32:3|P32:3,,Applied ML Engineer,Saarthi.ai,5.8,"Jaipur, Rajasthan",India,False,0.72,14,30,False,0,3,2,22.7,0,0
CAND_0049540,,0,0,3,P23:2|P25:3|P23:2,,ML Engineer,Saarthi.ai,6.8,"Trivandrum, Kerala",India,False,0.86,15,60,True,0,3,0,27.0,0,0
CAND_0049543,,0,0,3,P21:3|P24:3,,ML Engineer,PolicyBazaar,6.1,"Kolkata, West Bengal",India,True,0.57,76,60,False,0,2,0,36.0,0,0
CAND_0049615,,0,0,3,P22:3|P22:3,,ML Engineer,Krutrim,5.1,"Indore, Madhya Pradesh",India,False,0.28,26,60,True,0,2,0,30.5,0,0
CAND_0049688,,0,0,3,P25:3|P24:3|P21:3,,AI Specialist,InMobi,5.0,London,UK,False,0.35,60,120,False,0,3,1,19.3,0,0
CAND_0049771,,0,0,3,P26:3|P24:3|P22:3,,AI Research Engineer,Wysa,5.0,"Ahmedabad, Gujarat",India,True,0.81,101,60,False,0,3,2,19.7,0,0
CAND_0049831,,0,0,3,P26:3|P24:3|P25:3,,Computer Vision Engineer,BYJU'S,5.4,San Francisco,USA,False,0.43,61,45,True,0,3,1,21.3,0,0
CAND_0049896,,0,0,4,P30:3|P31:4,,Search Engineer,Unacademy,7.3,"Vizag, Andhra Pradesh",India,True,0.43,24,90,True,0,2,0,43.5,0,0
CAND_0049978,,0,0,3,P22:3|P21:3,,Senior Software Engineer (ML),Sarvam AI,6.6,"Trivandrum, Kerala",India,False,0.71,111,60,True,0,2,0,39.0,0,0
CAND_0050146,,0,0,3,P24:3|P25:3,,AI Research Engineer,HCL,3.2,"Noida, Uttar Pradesh",India,True,0.5,47,60,False,0,2,1,18.5,0,0
CAND_0050216,,0,0,3,P24:3|P26:3,,Computer Vision Engineer,Rephrase.ai,3.8,"Kolkata, West Bengal",India,True,0.25,80,60,True,0,2,0,22.5,0,0
CAND_0050454,22,0,0,4,P29:4|P27:4|P29:4,,AI Engineer,Rephrase.ai,6.8,"Delhi, Delhi",India,True,0.77,44,30,True,0,3,0,27.0,0,0
CAND_0050553,,0,0,3,P21:3,,ML Engineer,Zoho,3.6,Seattle,USA,True,0.95,15,30,True,0,1,0,43.0,0,0
CAND_0050707,,0,0,3,P26:3|P22:3,,AI Specialist,Paytm,5.3,"Chandigarh, Chandigarh",India,False,0.57,90,60,False,0,2,0,31.5,0,0
CAND_0050765,,0,0,3,P24:3|P21:3|P25:3,,AI Specialist,Swiggy,4.9,"Delhi, Delhi",India,False,0.26,111,30,True,0,3,1,19.0,0,0
CAND_0050860,,0,0,3,P24:3|P23:2|P26:3,,Junior ML Engineer,PolicyBazaar,3.9,"Mumbai, Maharashtra",India,True,0.28,38,45,True,0,3,2,15.0,0,0
CAND_0050876,34,0,0,4,P27:4|P31:4|P31:4,,Applied ML Engineer,Freshworks,6.0,"Kolkata, West Bengal",India,False,0.67,15,90,True,0,3,1,23.7,0,0
CAND_0051003,,0,0,3,P21:3|P25:3|P23:2,,Senior Software Engineer (ML),Genpact AI,4.0,London,UK,True,0.7,70,60,True,0,3,2,15.7,0,0
CAND_0051004,,0,0,3,P30:3|P30:3,,Senior Data Scientist,CRED,4.7,"Delhi, Delhi",India,True,0.41,36,15,True,0,2,0,28.0,0,0
CAND_0051219,,0,0,3,P22:3|P26:3,,AI Research Engineer,Observe.AI,3.8,"Bangalore, Karnataka",India,False,0.58,111,90,True,0,2,0,22.5,0,0
CAND_0051292,90,0,0,4,P27:4|P29:4|P30:3,,Applied ML Engineer,Freshworks,5.2,"Trivandrum, Kerala",India,False,0.52,59,30,True,0,3,1,20.0,0,0
CAND_0051310,,0,0,3,P24:3,,Computer Vision Engineer,Haptik,3.5,"Bhubaneswar, Odisha",India,True,0.38,43,120,False,0,1,0,42.0,0,0
CAND_0051466,,0,0,3,P24:3|P21:3|P25:3,,AI Research Engineer,Niramai,5.3,"Trivandrum, Kerala",India,False,0.65,58,60,True,0,3,0,20.7,0,0
CAND_0051486,,0,0,3,P22:3|P22:3,,AI Specialist,Aganitha,5.9,"Bhubaneswar, Odisha",India,False,0.6,82,120,True,0,2,0,35.0,0,0
CAND_0051545,,0,0,3,P25:3,,AI Research Engineer,Flipkart,3.2,"Chennai, Tamil Nadu",India,False,0.84,106,60,False,0,1,0,38.0,0,0
CAND_0051593,,0,0,3,P22:3,,AI Specialist,Zomato,3.7,"Noida, Uttar Pradesh",India,True,0.43,103,30,True,0,1,0,44.0,0,0
CAND_0051615,,0,0,4,P27:4|P27:4,,Search Engineer,Meta,4.6,"Coimbatore, Tamil Nadu",India,False,0.88,89,60,True,0,2,1,27.0,0,0
CAND_0051630,,0,0,4,P27:4|P29:4,,Machine Learning Engineer,Razorpay,6.0,"Kolkata, West Bengal",India,False,0.51,67,90,False,0,2,0,35.5,0,0
CAND_0051692,,0,0,3,P24:3|P23:2,,Senior Software Engineer (ML),Unacademy,3.4,"Bangalore, Karnataka",India,False,0.8,53,120,True,0,2,0,20.0,0,0
CAND_0051759,,0,0,3,P26:3|P24:3,,AI Specialist,Glance,6.3,"Trivandrum, Kerala",India,True,0.7,73,120,False,0,2,0,37.5,0,0
CAND_0051936,,0,0,3,P21:3,,AI Research Engineer,Observe.AI,3.9,"Ahmedabad, Gujarat",India,False,0.81,18,30,True,0,1,0,46.0,0,0
CAND_0052027,,0,0,3,P21:3|P25:3,,AI Research Engineer,Glance,4.5,Sydney,Australia,False,0.56,30,120,False,0,2,1,26.5,0,0
CAND_0052030,,0,0,3,P21:3|P25:3,,Senior Software Engineer (ML),Infosys,4.1,"Vizag, Andhra Pradesh",India,False,0.64,14,90,False,0,2,1,24.0,0,0
CAND_0052082,,0,0,3,P21:3,,Computer Vision Engineer,HCL,3.1,"Chandigarh, Chandigarh",India,False,0.83,68,90,True,0,1,0,37.0,0,0
CAND_0052169,,0,0,3,P24:3|P26:3,,ML Engineer,Flipkart,4.1,"Delhi, Delhi",India,False,0.69,23,120,True,0,2,1,24.0,0,0
CAND_0052195,,0,0,3,P24:3|P23:2|P22:3,,Computer Vision Engineer,Sarvam AI,6.3,"Kolkata, West Bengal",India,True,0.69,37,30,True,0,3,1,24.7,0,0
CAND_0052257,,0,0,3,P25:3|P23:2,,Computer Vision Engineer,Flipkart,4.7,"Trivandrum, Kerala",India,False,0.41,74,60,True,0,2,1,28.0,0,0
CAND_0052328,,0,0,3,P30:3|P32:3,,Recommendation Systems Engineer,Amazon,6.5,"Pune, Maharashtra",India,False,0.79,71,30,True,0,2,0,38.5,0,0
CAND_0052335,,0,0,4,P27:4|P30:3,,Applied ML Engineer,Aganitha,6.4,Berlin,Germany,True,0.79,61,60,True,0,2,0,38.0,0,0
CAND_0052360,,0,0,3,P22:3,,ML Engineer,Wysa,3.0,"Bangalore, Karnataka",India,True,0.36,72,30,False,0,1,0,36.0,0,0
CAND_0052400,,0,0,3,P24:3|P26:3,,Computer Vision Engineer,Haptik,3.6,"Hyderabad, Telangana",India,False,0.51,70,60,False,0,2,1,21.0,0,0
CAND_0052431,,0,0,3,P23:2|P24:3,,ML Engineer,Swiggy,5.3,"Ahmedabad, Gujarat",India,True,0.85,25,45,False,0,2,1,31.5,0,0
CAND_0052498,,0,0,3,P22:3|P24:3,,ML Engineer,Wysa,4.7,"Delhi, Delhi",India,True,0.29,111,45,False,0,2,0,28.0,0,0
CAND_0052579,,0,0,3,P21:3|P23:2,,Computer Vision Engineer,PolicyBazaar,3.3,"Pune, Maharashtra",India,False,0.45,99,120,True,0,2,0,19.0,0,0
CAND_0052679,,0,0,3,P21:3,,Senior Software Engineer (ML),TCS,4.5,"Vizag, Andhra Pradesh",India,False,0.33,55,60,False,0,1,0,54.0,1,0
CAND_0052682,68,0,0,4,P31:4|P30:3,,NLP Engineer,Aganitha,6.6,"Vizag, Andhra Pradesh",India,False,0.88,74,30,True,0,2,0,39.0,0,0
CAND_0052706,,0,0,3,P21:3|P23:2,,AI Research Engineer,Swiggy,5.1,"Coimbatore, Tamil Nadu",India,False,0.79,36,60,True,0,2,0,30.5,0,0
CAND_0052712,,0,0,3,P21:3|P26:3,,AI Research Engineer,Verloop.io,3.1,"Coimbatore, Tamil Nadu",India,False,0.78,14,120,True,0,2,1,18.0,0,0
CAND_0052735,,0,0,3,P25:3|P26:3,,Data Scientist,Wysa,3.5,"Delhi, Delhi",India,True,0.64,65,60,False,0,2,0,21.0,0,0
CAND_0052744,,0,0,3,P23:2|P25:3|P24:3,,Senior Software Engineer (ML),Niramai,4.9,"Bhubaneswar, Odisha",India,False,0.79,18,90,True,0,3,2,19.3,0,0
CAND_0052827,,0,0,3,P23:2|P21:3,,Data Scientist,Genpact AI,5.9,"Hyderabad, Telangana",India,False,0.58,78,120,False,0,2,0,35.0,0,0
CAND_0053076,,0,0,3,P25:3,,ML Engineer,Infosys,4.8,"Kochi, Kerala",India,False,0.78,112,45,True,0,1,0,57.0,1,0
CAND_0053422,,0,0,3,P26:3|P26:3|P21:3,,Data Scientist,Aganitha,6.8,"Vizag, Andhra Pradesh",India,False,0.41,34,45,True,0,3,1,27.0,0,0
CAND_0053431,,0,0,3,P22:3|P24:3,,ML Engineer,TCS,6.1,"Ahmedabad, Gujarat",India,False,0.67,59,90,False,0,2,0,36.5,0,0
CAND_0053472,,0,0,3,P23:2|P24:3,,Senior Software Engineer (ML),HCL,6.5,"Noida, Uttar Pradesh",India,False,0.27,92,120,True,0,2,0,39.0,0,0
CAND_0053527,,0,0,3,P22:3|P26:3|P24:3,,Junior ML Engineer,PhonePe,7.0,"Bangalore, Karnataka",India,False,0.81,14,90,True,0,3,2,27.3,0,0
CAND_0053591,,0,0,4,P28:4|P30:3,,AI Engineer,Ola,5.3,Toronto,Canada,False,0.81,24,60,True,0,2,0,31.5,0,0
CAND_0053596,,0,0,3,P24:3,,Data Scientist,Haptik,3.0,"Pune, Maharashtra",India,False,0.37,29,90,True,0,1,0,36.0,0,0
CAND_0053605,,0,0,3,P22:3|P23:2,,Senior Software Engineer (ML),Verloop.io,6.9,"Noida, Uttar Pradesh",India,False,0.88,19,30,True,0,2,0,41.0,0,0
CAND_0053695,48,0,0,4,P28:4|P27:4|P29:4,,Recommendation Systems Engineer,Meesho,5.8,"Bhubaneswar, Odisha",India,False,0.6,69,15,True,0,3,1,22.7,0,0
CAND_0053823,,0,0,3,P24:3|P24:3,,Junior ML Engineer,Genpact AI,4.8,"Pune, Maharashtra",India,False,0.29,19,120,False,0,2,0,28.0,0,0
CAND_0053934,,0,0,3,P21:3|P24:3|P22:3,,Computer Vision Engineer,Infosys,5.7,"Vizag, Andhra Pradesh",India,True,0.32,67,120,True,0,3,0,22.3,0,0
CAND_0054059,,0,0,3,P21:3,,AI Specialist,InMobi,3.3,"Chandigarh, Chandigarh",India,False,0.3,53,60,False,0,1,0,39.0,0,0
CAND_0054100,,0,0,3,P23:2|P26:3|P26:3,,Junior ML Engineer,Zoho,6.0,"Kolkata, West Bengal",India,False,0.79,16,60,True,0,3,1,23.7,0,0
CAND_0054123,63,0,0,4,P31:4|P29:4,,Applied ML Engineer,Meta,4.7,"Gurgaon, Haryana",India,False,0.87,33,60,False,0,2,1,27.5,0,0
CAND_0054173,,0,0,3,P24:3|P22:3,,Computer Vision Engineer,Verloop.io,5.1,"Indore, Madhya Pradesh",India,False,0.31,20,60,True,0,2,0,30.5,0,0
CAND_0054271,,0,0,3,P26:3|P21:3|P26:3,,Senior Software Engineer (ML),Verloop.io,5.8,"Kochi, Kerala",India,False,0.78,20,90,True,0,3,1,23.0,0,0
CAND_0054318,,0,0,3,P21:3,,AI Research Engineer,BYJU'S,3.5,"Chandigarh, Chandigarh",India,False,0.87,14,60,True,0,1,0,42.0,0,0
CAND_0054319,,0,0,3,P25:3,,Junior ML Engineer,CRED,4.1,"Chennai, Tamil Nadu",India,False,0.28,59,90,True,0,1,0,49.0,0,0
CAND_0054377,,0,0,3,P21:3|P25:3|P21:3,,AI Research Engineer,Saarthi.ai,4.6,"Bhubaneswar, Odisha",India,False,0.33,59,120,True,0,3,2,18.0,0,0
CAND_0054394,88,0,0,4,P29:4|P27:4,,Recommendation Systems Engineer,PharmEasy,4.1,"Pune, Maharashtra",India,False,0.64,37,30,True,0,2,0,24.0,0,0
CAND_0054546,,0,0,3,P26:3,,AI Research Engineer,Razorpay,4.9,"Pune, Maharashtra",India,False,0.92,17,90,True,0,1,0,58.0,0,0
CAND_0054703,,0,0,3,P26:3|P22:3|P25:3|P23:2,,Computer Vision Engineer,Razorpay,6.8,"Vizag, Andhra Pradesh",India,True,0.41,100,60,True,0,4,2,20.0,0,0
CAND_0054795,,0,0,3,P25:3|P21:3|P21:3,,Senior Software Engineer (ML),TCS,4.9,"Trivandrum, Kerala",India,False,0.25,84,90,True,0,3,1,19.3,0,0
CAND_0054829,,0,0,3,P22:3|P23:2,,Computer Vision Engineer,BYJU'S,5.7,"Noida, Uttar Pradesh",India,False,0.75,97,45,True,0,2,0,33.5,0,0
CAND_0054859,,0,0,3,P24:3|P26:3|P21:3|P23:2,,Senior Software Engineer (ML),Ola,6.9,"Noida, Uttar Pradesh",India,False,0.61,73,90,True,0,4,2,20.5,0,0
CAND_0055004,,0,0,3,P26:3,,Computer Vision Engineer,Locobuzz,3.3,"Ahmedabad, Gujarat",India,False,0.38,68,90,False,0,1,0,39.0,0,0
CAND_0055139,,0,0,3,P22:3|P23:2|P22:3,,ML Engineer,HCL,6.9,"Chennai, Tamil Nadu",India,False,0.25,40,120,True,0,3,0,27.0,0,0
CAND_0055362,,0,0,3,P21:3,,Senior Software Engineer (ML),HCL,3.1,"Hyderabad, Telangana",India,False,0.84,78,45,False,0,1,0,37.0,0,0
CAND_0055624,,0,0,3,P22:3|P21:3,,Data Scientist,InMobi,3.8,"Noida, Uttar Pradesh",India,True,0.51,108,120,True,0,2,0,22.0,0,0
CAND_0055673,,0,0,3,P22:3|P25:3,,Data Scientist,Freshworks,3.7,"Hyderabad, Telangana",India,False,0.28,59,120,False,0,2,1,22.0,0,0
CAND_0055842,,0,0,3,P26:3|P23:2,,Junior ML Engineer,Razorpay,3.8,"Bhubaneswar, Odisha",India,False,0.47,47,90,False,0,2,1,22.0,0,0
CAND_0055850,,0,0,3,P26:3|P25:3,,Data Scientist,Dream11,4.7,"Mumbai, Maharashtra",India,False,0.38,39,90,False,0,2,0,27.5,0,0
CAND_0055905,70,1,0,5,P37:5|P33:5|P34:5,,Senior Machine Learning Engineer,Flipkart,8.1,London,UK,False,0.87,24,30,True,0,3,0,32.0,0,0
